Y,Year,Month,Date,SAC,YOLO,CSMR,MOKE,MISC,SJR,EAST,TOT,CCC,SWP,CVP,NBAQ,EXPORT,GCD,PREC,MISDV,CD,XGEO,WEST,RIO,OUT,EXPIN,DIVE,EFFECT,EFFD
W,1980,2,2/13/1980,23900,13,466,1140,99,10900,12605,36518,60,4080,3780,0,7920,850,0,0,850,4007,8139,19668,27748,0.22,24,29306,5
W,1980,2,2/14/1980,23700,19,470,1100,160,10600,12330,36049,56,4139,3900,0,8095,850,2232,0,-1382,3981,9114,20125,29336,0.22,19,29366,0
W,1980,2,2/15/1980,24800,25,972,1080,523,10500,13075,37900,53,3804,3875,0,7732,850,2232,0,-1382,4127,10368,21085,31550,0.2,17,31282,-1
W,1980,2,2/16/1980,31200,599,2060,1230,858,10400,14548,46347,47,3843,3743,0,7633,850,7254,0,-6404,4978,16056,28614,45118,0.16,3,40548,-11
W,1980,2,2/17/1980,43100,6630,3500,1430,1879,11300,18109,67839,42,6231,3230,0,9503,850,9858,0,-9008,6561,21022,45691,67344,0.14,1,61845,-9
W,1980,2,2/18/1980,61600,16027,6100,1690,2702,13500,23992,101619,55,6171,3002,0,9228,850,12090,0,-11240,9021,31091,71753,103631,0.09,-2,94530,-10
W,1980,2,2/19/1980,77400,42350,6940,2270,8895,14800,32905,152655,46,3124,2997,0,6167,850,16678,0,-15828,11123,48149,113059,162316,0.04,-6,145409,-12
W,1980,2,2/20/1980,89100,113937,10500,3290,10515,15700,40005,243042,55,755,2997,0,3807,850,14074,0,-13224,12679,57473,194061,252459,0.02,-4,234821,-8
W,1980,2,2/21/1980,93900,177910,8500,2950,14362,18100,43912,315722,50,0,3111,0,3161,900,11842,0,-10942,13317,61180,261557,323503,0.01,-2,305598,-6
W,1980,2,2/22/1980,94100,202145,9190,1730,11543,20300,42763,339008,51,0,3227,0,3278,900,5022,0,-4122,13344,55508,284055,339852,0.01,0,326431,-4
W,1980,2,2/23/1980,92300,194185,6790,2130,7811,22700,39431,325916,53,0,3139,0,3192,900,3906,0,-3006,13104,51297,274223,325730,0.01,0,311612,-5
W,1980,2,2/24/1980,88600,165116,4690,3170,6667,25200,39727,293443,54,0,3206,0,3260,900,0,0,900,12612,48494,240852,289283,0.01,1,276928,-4
W,1980,2,2/25/1980,84100,126989,3220,3680,3983,29200,40083,251172,51,0,3112,0,3163,900,0,0,900,12014,48349,198823,247109,0.01,2,232057,-6
W,1980,2,2/26/1980,80900,97814,2500,3680,3250,33400,42830,221544,54,0,3112,0,3166,900,0,0,900,11588,50667,166874,217478,0.01,2,199699,-9
W,1980,2,2/27/1980,76800,76701,2200,3700,2450,33700,42050,195551,53,0,3256,0,3309,900,0,0,900,11043,49199,142206,191342,0.02,2,173511,-10
W,1980,2,2/28/1980,75800,63478,2750,3700,2514,28700,37664,176942,52,0,3238,0,3290,900,0,0,900,10910,44699,128116,172752,0.02,2,158152,-9
W,1980,2,2/29/1980,72500,57654,2710,3690,2072,30900,39372,169526,54,0,3232,0,3286,950,0,0,950,10471,45940,119417,165290,0.02,2,149299,-11
W,1980,3,3/1/1980,71700,54620,2090,3700,1674,30000,37464,163784,54,0,3260,0,3314,950,0,0,950,10365,43898,115689,159520,0.02,3,144142,-11
W,1980,3,3/2/1980,71200,51306,1880,3710,1570,29600,36760,159266,47,0,3268,0,3315,1000,372,0,628,10298,43335,112032,155323,0.02,2,139932,-11
W,1980,3,3/3/1980,70900,47354,2760,3720,1523,29300,37303,155557,57,0,3245,0,3302,1000,1364,0,-364,10258,44496,108098,152619,0.02,2,136567,-12
W,1980,3,3/4/1980,70900,43670,3640,3720,1741,28500,37601,152171,54,0,3263,0,3317,1000,1674,0,-674,10258,44980,104501,149528,0.02,2,133747,-12
W,1980,3,3/5/1980,70800,41073,3520,3730,2779,27000,37029,148902,55,0,3238,0,3293,1050,3968,0,-2918,10245,45878,102445,148527,0.02,0,131790,-13
W,1980,3,3/6/1980,71600,43730,4980,3740,4437,26500,39657,154987,53,0,3252,0,3305,1050,4278,0,-3228,10351,48802,105883,154910,0.02,0,138246,-12
W,1980,3,3/7/1980,72000,46429,3920,3740,3493,27900,39053,157482,53,0,3249,0,3302,1050,3968,0,-2918,10405,48052,108841,157098,0.02,0,139785,-12
W,1980,3,3/8/1980,71700,43880,2480,3710,2512,29100,37802,153382,51,1110,3242,0,4403,1100,2976,0,-1876,10365,44984,105740,150855,0.03,2,134748,-12
W,1980,3,3/9/1980,69900,36636,1980,3580,2142,30000,37702,144238,42,1782,3228,0,5052,1100,2666,0,-1566,10125,43793,96849,140752,0.03,2,124973,-13
W,1980,3,3/10/1980,68300,29088,1710,3270,1784,32000,38764,136152,51,1152,3210,0,4413,1100,372,0,728,9912,43790,87272,131011,0.03,4,115243,-14
W,1980,3,3/11/1980,66700,22329,1540,2980,1457,32500,38477,127506,54,4187,3175,0,7416,1150,62,0,1088,9700,40053,79024,119002,0.06,7,106218,-12
W,1980,3,3/12/1980,65600,15676,1460,2690,1001,31700,36851,118127,53,3260,3193,0,6506,1150,0,0,1150,9553,39150,71401,110471,0.05,6,97350,-13
W,1980,3,3/13/1980,64400,9593,1330,2390,652,30600,34972,108965,55,279,3219,0,3553,1200,0,0,1200,9394,40033,64263,104212,0.03,4,88895,-17
W,1980,3,3/14/1980,62700,7927,1220,2090,559,29000,32869,103496,56,306,3215,0,3577,1250,0,0,1250,9168,37648,61109,98669,0.03,5,84459,-17
W,1980,3,3/15/1980,60900,7275,1200,1830,521,26600,30151,98326,53,0,3215,0,3268,1250,558,0,692,8928,35361,59053,94366,0.03,4,80932,-17
W,1980,3,3/16/1980,58900,6864,1170,1680,493,25400,28743,94507,50,0,3206,0,3256,1300,558,0,742,8662,33667,56894,90509,0.03,4,77886,-16
W,1980,3,3/17/1980,57300,6494,1070,1620,455,24800,27945,91739,56,0,3207,0,3263,1350,558,0,792,8449,32616,55123,87684,0.03,4,75500,-16
W,1980,3,3/18/1980,55700,6183,1030,1570,383,24800,27783,89666,57,0,3229,0,3286,1350,558,0,792,8237,32219,53424,85588,0.04,5,73427,-17
W,1980,3,3/19/1980,53600,5601,1010,1520,311,25700,28541,87742,58,589,3248,0,3895,1400,558,0,842,7957,32055,51008,83005,0.04,5,70911,-17
W,1980,3,3/20/1980,51600,4732,927,1490,145,26200,28762,85094,60,1735,3248,0,5043,1400,0,0,1400,7691,30500,48249,78651,0.06,8,67854,-16
W,1980,3,3/21/1980,49400,3082,892,1370,347,25600,28209,80691,58,1982,3247,0,5287,1450,0,0,1450,7399,29379,44677,73954,0.06,8,63834,-16
W,1980,3,3/22/1980,46300,2611,860,1350,294,24100,26604,75515,57,440,3248,0,3745,1500,0,0,1500,6986,28870,41505,70270,0.05,7,59625,-18
W,1980,3,3/23/1980,43400,2181,812,1350,267,22000,24429,70010,55,1969,3232,0,5256,1500,0,0,1500,6601,24799,38560,63254,0.07,10,55485,-14
W,1980,3,3/24/1980,40400,1981,791,1340,256,20400,22787,65168,60,2483,3211,0,5754,1550,0,0,1550,6202,22227,35745,57864,0.09,11,51676,-12
W,1980,3,3/25/1980,37700,2157,782,1340,297,20300,22719,62576,57,2584,3195,0,5836,1550,1054,0,496,5843,22404,33875,56244,0.09,10,49307,-14
W,1980,3,3/26/1980,35100,3058,776,1340,304,19600,22020,60178,58,2399,3192,0,5649,1600,4650,0,-3050,5497,23851,33515,57579,0.09,4,47896,-20
W,1980,3,3/27/1980,33000,3049,730,1340,267,18400,20737,56786,53,1271,3190,0,4514,1600,4650,0,-3050,5218,23423,31685,55322,0.08,3,45284,-22
W,1980,3,3/28/1980,32200,2488,698,1340,263,17400,19701,54389,53,1573,3201,0,4827,1650,4650,0,-3000,5111,21935,30417,52562,0.09,3,43529,-21
W,1980,3,3/29/1980,31200,464,661,1180,222,16500,18563,50227,54,1531,3182,0,4767,1650,4650,0,-3000,4978,20724,27526,48460,0.09,4,39952,-21
W,1980,3,3/30/1980,30600,30,621,1150,201,15700,17672,48302,50,1533,3196,0,4779,1650,3596,0,-1946,4898,19056,26277,45469,0.1,6,38389,-18
W,1980,3,3/31/1980,29800,27,626,1150,189,15000,16965,46792,62,984,3617,0,4663,1700,0,0,1700,4792,15989,24559,40429,0.1,14,36787,-10
W,1980,4,4/1/1980,29400,28,617,1020,169,14200,16006,45434,64,959,3847,0,4870,1750,0,0,1750,4739,14737,24199,38814,0.11,15,35942,-8
W,1980,4,4/2/1980,27900,40,601,960,160,13200,14921,42861,64,1149,3812,0,5025,1750,0,0,1750,4539,13298,22911,36086,0.12,16,34019,-6
W,1980,4,4/3/1980,26100,46,578,950,198,12200,13926,40072,64,1006,3809,0,4879,1750,0,0,1750,4300,12210,21356,33443,0.12,17,31880,-5
W,1980,4,4/4/1980,25900,48,558,950,186,11400,13094,39042,61,1196,3784,0,5041,1800,0,0,1800,4273,11156,21171,32201,0.13,18,31362,-3
W,1980,4,4/5/1980,26800,64,740,960,520,11100,13320,40184,61,1358,3804,0,5223,1800,6510,0,-4710,4393,15552,23790,39671,0.13,1,33676,-18
W,1980,4,4/6/1980,27400,112,1290,960,643,11300,14193,41705,54,907,3788,0,4749,1800,6510,0,-4710,4473,16978,24358,41666,0.11,0,35067,-19
W,1980,4,4/7/1980,27800,48,953,930,380,10800,13063,40911,59,841,3791,0,4691,1800,6510,0,-4710,4526,15959,24641,40930,0.11,0,34598,-18
W,1980,4,4/8/1980,27900,44,812,910,276,10400,12398,40342,56,1287,3411,0,4754,1850,6510,0,-4660,4539,15212,24710,40248,0.12,0,34281,-17
W,1980,4,4/9/1980,27100,45,749,908,230,9680,11567,38712,58,1195,3023,0,4276,1850,6510,0,-4660,4433,14753,24017,39096,0.11,-1,33119,-18
W,1980,4,4/10/1980,25900,45,721,905,206,9220,11052,36997,59,1215,3434,0,4708,1850,0,0,1850,4273,9415,21154,30439,0.13,18,30727,1
W,1980,4,4/11/1980,24900,53,706,926,189,9160,10981,35934,63,1296,3807,0,5166,1850,0,0,1850,4140,8753,20295,28918,0.14,20,29703,3
W,1980,4,4/12/1980,24000,47,685,905,169,9190,10949,34996,61,1290,3799,0,5150,1850,0,0,1850,4021,8618,19508,27996,0.15,20,28745,3
W,1980,4,4/13/1980,23100,50,662,889,176,9250,10977,34127,55,1486,3801,0,5342,1900,0,0,1900,3901,8301,18717,26885,0.15,21,27830,3
W,1980,4,4/14/1980,22500,47,669,886,161,9570,11286,33833,72,1472,3789,0,5333,1900,0,0,1900,3821,8539,18194,26600,0.16,21,27328,3
W,1980,4,4/15/1980,21900,49,684,835,159,9880,11558,33507,67,1521,3809,0,5397,1900,0,0,1900,3741,8667,17676,26210,0.16,22,26800,2
W,1980,4,4/16/1980,21100,50,683,837,149,10400,12069,33219,77,1410,3857,0,5344,1900,0,0,1900,3635,9125,16983,25975,0.16,22,26174,1
W,1980,4,4/17/1980,20600,55,680,796,168,10700,12344,32999,80,2012,3949,0,6041,1900,0,0,1900,3568,8636,16555,25058,0.18,24,25759,3
W,1980,4,4/18/1980,21000,74,698,790,132,10700,12320,33394,76,2461,4032,0,6569,1900,0,0,1900,6349,10865,14193,24925,0.19,25,26154,5
W,1980,4,4/19/1980,20200,64,721,781,125,10600,12227,32491,70,2322,3989,0,6381,1900,0,0,1900,8008,12619,11724,24210,0.19,25,25316,4
W,1980,4,4/20/1980,19400,55,734,785,134,10500,12153,31608,74,2638,4021,0,6733,1900,0,0,1900,7774,11959,11149,22975,0.21,27,24498,6
W,1980,4,4/21/1980,19500,68,857,782,157,10200,11996,31564,75,2390,3985,0,6450,1900,0,0,1900,7803,12114,11233,23214,0.2,26,24649,6
W,1980,4,4/22/1980,19600,75,857,788,166,9510,11321,30996,89,1691,4030,0,5810,1900,0,0,1900,7832,12108,11311,23286,0.18,25,24530,5
W,1980,4,4/23/1980,20000,72,749,797,192,9100,10838,30910,89,1899,3982,0,5970,1900,930,0,970,5195,9433,14605,23970,0.19,22,24850,4
W,1980,4,4/24/1980,20000,61,691,802,195,8920,10608,30669,88,2141,3982,0,6211,1950,930,0,1020,3489,7223,16286,23438,0.2,24,24718,5
W,1980,4,4/25/1980,19400,66,665,792,165,8850,10472,29938,85,1931,3980,0,5996,1950,930,0,1020,3409,7222,15771,22922,0.2,23,24033,5
W,1980,4,4/26/1980,18700,62,646,774,155,8910,10485,29247,88,1840,3976,0,5904,1950,930,0,1020,3316,7234,15160,22323,0.2,24,23303,4
W,1980,4,4/27/1980,18000,55,647,770,126,9260,10803,28858,82,723,3836,0,4641,1950,930,0,1020,3223,8722,14546,23197,0.16,20,22686,-2
W,1980,4,4/28/1980,17100,48,657,770,130,9710,11267,28415,106,646,3996,0,4748,2000,0,0,2000,3103,8322,13485,21667,0.16,24,21804,1
W,1980,4,4/29/1980,17800,51,675,764,102,9790,11331,29182,115,995,3994,0,5104,2000,0,0,2000,3196,8123,14095,22078,0.17,24,22519,2
W,1980,4,4/30/1980,16600,49,726,761,110,9780,11377,28026,123,1491,4002,0,5616,2000,0,0,2000,3036,7497,13053,20410,0.2,27,21369,4
W,1980,5,5/1/1980,16200,43,718,765,109,9690,11282,27525,128,1848,3492,0,5468,2000,0,0,2000,2983,7497,12700,20057,0.19,27,20927,4
W,1980,5,5/2/1980,16500,43,688,729,78,9630,11125,27668,129,1124,3104,0,4357,2000,0,0,2000,3023,8491,12960,21311,0.15,23,21109,-1
W,1980,5,5/3/1980,15200,50,664,720,79,9570,11033,26283,135,1068,3269,0,4472,2050,0,0,2050,2850,8079,11826,19761,0.17,25,19755,0
W,1980,5,5/4/1980,13900,45,662,723,104,9460,10949,24894,139,921,3303,0,4363,2100,0,0,2100,2677,7898,10680,18431,0.17,26,18430,0
W,1980,5,5/5/1980,13700,50,671,735,99,9430,10935,24685,134,822,3265,0,4221,2100,0,0,2100,2651,8000,10511,18364,0.17,26,18241,-1
W,1980,5,5/6/1980,13700,43,662,724,93,9330,10809,24552,139,1181,2914,0,4234,2100,0,0,2100,2651,7861,10504,18218,0.17,26,18173,0
W,1980,5,5/7/1980,13400,42,652,716,112,9280,10760,24202,130,970,2486,0,3586,2150,0,0,2150,2611,8388,10229,18466,0.14,24,17848,-3
W,1980,5,5/8/1980,13100,42,628,729,129,9350,10836,23978,139,1294,2500,0,3933,2150,0,0,2150,2571,8076,9969,17895,0.16,25,17578,-2
W,1980,5,5/9/1980,14200,47,610,888,172,9490,11160,25407,129,963,2504,0,3596,2200,744,0,1456,2717,9334,11122,20355,0.14,20,19020,-7
W,1980,5,5/10/1980,15200,42,715,1100,221,9760,11796,27038,125,1697,2498,0,4320,2200,2232,0,-32,2850,10347,12401,22750,0.16,16,20699,-10
W,1980,5,5/11/1980,16900,40,730,1240,350,10100,12420,29360,123,1119,2484,0,3726,2250,2418,0,-168,3076,11879,13911,25802,0.12,12,22820,-13
W,1980,5,5/12/1980,18600,44,609,1300,265,10600,12774,31418,129,1531,2490,0,4150,2300,2418,0,-118,3302,12003,15375,27386,0.13,13,24546,-12
W,1980,5,5/13/1980,18800,38,543,1280,247,10800,12870,31708,131,1479,2497,0,4107,2300,2418,0,-118,3329,12169,15542,27719,0.13,13,24706,-12
W,1980,5,5/14/1980,19100,37,551,1270,224,10700,12745,31882,131,1312,2480,0,3923,2350,1674,0,676,3369,11752,15579,27283,0.12,14,24826,-10
W,1980,5,5/15/1980,18300,32,595,1030,194,10700,12519,30851,144,1373,2461,0,3978,2350,186,0,2164,3262,10397,14464,24709,0.12,20,23571,-5
W,1980,5,5/16/1980,18100,27,553,1040,133,10800,12526,30653,143,1233,2470,0,3846,2400,0,0,2400,3236,10356,14219,24407,0.12,20,23273,-5
W,1980,5,5/17/1980,17400,24,528,1110,138,10900,12676,30100,140,1185,2506,0,3831,2450,0,0,2450,3143,10396,13595,23819,0.12,21,22648,-5
W,1980,5,5/18/1980,16900,28,510,1120,173,11200,13003,29931,137,1261,2500,0,3898,2450,0,0,2450,3076,10589,13166,23583,0.13,21,22284,-6
W,1980,5,5/19/1980,16700,29,504,1110,134,11300,13048,29777,119,1242,2964,0,4325,2500,0,0,2500,3050,10148,12979,22952,0.14,23,22057,-4
W,1980,5,5/20/1980,15800,28,512,1070,87,11200,12869,28697,106,866,3182,0,4154,2550,0,0,2550,2930,9988,12184,21993,0.14,23,21035,-5
W,1980,5,5/21/1980,15600,34,525,1090,79,11000,12694,28328,140,1529,3189,0,4858,2550,0,0,2550,2903,9081,12017,20920,0.17,26,20796,-1
W,1980,5,5/22/1980,16200,39,534,1190,118,10800,12642,28881,156,1826,3195,0,5177,2600,0,0,2600,2983,8758,12528,21104,0.17,27,21471,2
W,1980,5,5/23/1980,16300,33,537,1240,143,10300,12220,28553,154,1864,3189,0,5207,2650,0,0,2650,5022,10313,10569,20696,0.18,28,21461,4
W,1980,5,5/24/1980,15900,35,505,1360,118,9930,11913,27848,151,2321,3187,0,5659,2700,0,0,2700,6748,11247,8431,19489,0.2,30,20989,7
W,1980,5,5/25/1980,16000,30,439,1390,114,9620,11563,27593,144,3015,3164,0,6323,2750,0,0,2750,6778,10230,8482,18520,0.22,33,20928,12
W,1980,5,5/26/1980,15400,28,398,1400,111,9390,11299,26727,138,3001,3178,0,6317,2750,0,0,2750,6602,9797,8056,17660,0.23,34,20211,13
W,1980,5,5/27/1980,14900,28,353,1290,118,9030,10791,25719,134,2997,3163,0,6294,2800,0,0,2800,4030,6707,10114,16625,0.24,35,19430,14
W,1980,5,5/28/1980,16300,23,322,1240,100,8700,10362,26685,144,2951,3180,0,6275,2850,0,0,2850,2996,5230,12529,17560,0.23,34,20603,15
W,1980,5,5/29/1980,15600,26,299,1120,120,8470,10009,25635,150,2999,3193,0,6342,2900,0,0,2900,2903,4685,11911,16393,0.24,36,19695,17
W,1980,5,5/30/1980,14600,33,274,1110,122,8360,9866,24499,148,3004,3171,0,6323,2950,0,0,2950,4791,6417,9016,15226,0.25,38,18623,18
W,1980,5,5/31/1980,14200,31,257,1110,108,8390,9865,24096,137,2328,3176,0,5641,3000,0,0,3000,6250,8524,7141,15455,0.23,36,18193,15
W,1980,6,6/1/1980,13500,36,252,1110,92,8540,9994,23530,131,3004,3157,0,6292,3050,0,0,3050,6045,7765,6637,14188,0.26,40,14990,5
W,1980,6,6/2/1980,13800,36,246,1100,103,8330,9779,23615,137,3305,2628,0,6070,3100,0,0,3100,3825,5519,9143,14445,0.25,39,17736,19
W,1980,6,6/3/1980,13000,37,245,1080,95,7970,9390,22427,137,2397,2457,0,4991,3150,0,0,3150,2558,4909,9597,14286,0.22,36,16774,15
W,1980,6,6/4/1980,13300,33,244,1050,119,7620,9033,22366,135,1993,2440,0,4568,3200,0,0,3200,2597,4982,9840,14598,0.2,35,16933,14
W,1980,6,6/5/1980,13400,42,255,1040,97,7190,8582,22024,137,2175,2427,0,4739,3250,0,0,3250,2611,4341,9921,14035,0.21,36,16863,17
W,1980,6,6/6/1980,14100,39,284,1030,111,6840,8265,22404,156,2858,2425,0,5439,3300,0,0,3300,4621,5302,8594,13665,0.24,39,15564,12
W,1980,6,6/7/1980,14700,35,262,920,114,6570,7866,22601,153,3079,2412,0,5644,3350,0,0,3350,6397,6441,7400,13607,0.24,40,16031,15
W,1980,6,6/8/1980,15300,31,237,925,118,6080,7360,22691,161,3128,2410,0,5699,3400,0,0,3400,6572,6023,7807,13592,0.24,40,16611,18
W,1980,6,6/9/1980,16100,36,237,935,136,5730,7038,23174,162,3213,2411,0,5786,3450,0,0,3450,4385,3394,10785,13938,0.24,40,17444,20
W,1980,6,6/10/1980,16200,32,232,916,124,5430,6702,22934,169,3095,1319,0,4583,3500,0,0,3500,2983,2827,12269,14851,0.19,35,18880,21
W,1980,6,6/11/1980,16600,25,234,907,102,5380,6623,23248,170,1000,2203,0,3373,3550,0,0,3550,3036,3979,12595,16325,0.14,30,17868,9
W,1980,6,6/12/1980,17600,23,230,1010,106,5230,6576,24199,176,2496,3201,0,5873,3600,0,0,3600,3169,1532,13446,14726,0.24,39,18969,22
W,1980,6,6/13/1980,18000,26,234,1030,91,5190,6545,24571,176,3121,3186,0,6483,3650,0,0,3650,5563,3253,11441,14438,0.26,41,19381,26
W,1980,6,6/14/1980,18600,28,217,1040,63,5090,6410,25038,175,5742,3172,0,9089,3700,0,0,3700,7539,2455,10053,12249,0.36,51,19948,39
W,1980,6,6/15/1980,18700,27,212,920,77,4980,6189,24916,175,5036,3179,0,8390,3750,0,0,3750,7569,2930,10108,12776,0.33,49,19936,36
W,1980,6,6/16/1980,19000,26,208,863,72,4900,6043,25069,177,2886,3193,0,6256,3800,0,0,3800,7657,4974,10305,15013,0.24,40,20169,26
W,1980,6,6/17/1980,19600,25,204,840,61,4690,5795,25420,180,3075,3170,0,6425,3850,0,0,3850,7832,4699,10715,15145,0.25,40,20730,27
W,1980,6,6/18/1980,19900,27,202,959,54,4540,5755,25682,173,2906,3187,0,6266,3900,0,0,3900,7920,4874,10915,15516,0.24,40,21142,27
W,1980,6,6/19/1980,20000,23,194,1090,49,4330,5663,25686,174,2585,3235,0,5994,3950,0,0,3950,7950,5052,10967,15742,0.23,39,21356,26
W,1980,6,6/20/1980,20300,24,191,1160,58,4190,5599,25923,173,2572,3282,0,6027,4000,0,0,4000,8037,5009,11167,15896,0.23,39,21733,27
W,1980,6,6/21/1980,20700,26,188,1260,58,4160,5666,26392,173,3173,3265,0,6611,4050,0,0,4050,8155,4577,11437,15731,0.24,40,22232,29
W,1980,6,6/22/1980,20500,26,179,1330,83,4170,5762,26288,168,3151,3281,0,6600,4100,0,0,4100,8096,4593,11282,15588,0.24,41,22118,30
W,1980,6,6/23/1980,20400,25,172,1340,68,4230,5810,26235,164,3095,3238,0,6497,4100,0,0,4100,8067,4715,11210,15638,0.24,40,22005,29
W,1980,6,6/24/1980,20300,25,154,1320,62,4040,5576,25901,167,3124,3159,0,6450,4150,0,0,4150,8037,4466,11126,15301,0.24,41,21861,30
W,1980,6,6/25/1980,21000,24,142,1340,58,3930,5470,26494,168,3133,3057,0,6358,4200,0,0,4200,8243,4625,11605,15936,0.23,40,22564,29
W,1980,6,6/26/1980,21000,22,126,1450,63,3850,5489,26511,176,3129,2744,0,6049,4200,0,0,4200,8243,4953,11603,16262,0.22,39,22661,28
W,1980,6,6/27/1980,20100,24,120,1490,84,3830,5524,25648,181,3135,2329,0,5645,4250,0,0,4250,7979,5095,10955,15753,0.21,39,21818,28
W,1980,6,6/28/1980,19700,30,115,1510,86,3880,5591,25321,176,3101,2690,0,5967,4250,0,0,4250,7862,4723,10678,15104,0.23,40,21441,30
W,1980,6,6/29/1980,19700,25,121,1620,80,3870,5691,25416,176,2497,3157,0,5830,4300,0,0,4300,7862,4928,10659,15286,0.22,40,21546,29
W,1980,6,6/30/1980,19300,25,109,1710,71,4380,6270,25595,180,3155,3881,0,7216,4300,0,0,4300,7744,4003,10377,14079,0.27,45,21215,34
W,1980,7,7/1/1980,18700,30,102,1380,84,4450,6016,24746,182,4037,4584,0,8803,4300,0,0,4300,7569,1987,9957,11643,0.35,53,20296,43
W,1980,7,7/2/1980,19200,31,122,842,201,4330,5495,24726,175,3976,4591,0,8742,4300,2170,0,2130,7715,3083,10920,13854,0.35,44,20396,32
W,1980,7,7/3/1980,19000,32,164,1030,211,4110,5515,24547,168,3529,4541,0,8238,4350,3472,0,878,7657,4363,11129,15431,0.33,37,20437,24
W,1980,7,7/4/1980,17500,36,228,1360,151,3940,5679,23215,154,2241,4430,0,6825,4350,3472,0,878,7217,5500,10073,15512,0.29,33,19275,20
W,1980,7,7/5/1980,17300,34,166,1360,155,3990,5671,23005,157,2785,4399,0,7341,4400,3472,0,928,7158,4885,9916,14736,0.31,36,19015,23
W,1980,7,7/6/1980,16500,29,135,1180,143,4080,5538,22067,145,2169,4447,0,6761,4400,3472,0,928,6924,5098,9345,14378,0.3,35,17987,20
W,1980,7,7/7/1980,16400,28,118,990,110,4190,5408,21836,143,2161,4401,0,6705,4400,1302,0,3098,6895,3585,8666,12033,0.3,45,17646,32
W,1980,7,7/8/1980,16500,29,105,718,95,4200,5118,21647,139,2524,4428,0,7091,4400,0,0,4400,6924,2091,8373,10156,0.32,53,17447,42
W,1980,7,7/9/1980,16800,29,94,590,112,4410,5206,22035,141,2535,4500,0,7176,4400,0,0,4400,7012,2182,8585,10459,0.32,53,17625,41
W,1980,7,7/10/1980,16500,30,88,566,107,4620,5381,21911,143,2500,4582,0,7225,4400,0,0,4400,6924,2220,8374,10286,0.32,53,17291,41
W,1980,7,7/11/1980,16300,30,78,471,78,4710,5337,21667,150,2400,4591,0,7141,4400,0,0,4400,6865,2201,8233,10126,0.32,53,16957,40
W,1980,7,7/12/1980,16200,31,73,429,89,4620,5211,21442,155,2400,4599,0,7154,4400,0,0,4400,6836,2033,8163,9888,0.33,54,16822,41
W,1980,7,7/13/1980,16300,32,71,427,90,4210,4798,21130,155,3001,4588,0,7744,4400,0,0,4400,6865,1059,8235,8986,0.36,57,16920,47
W,1980,7,7/14/1980,16500,30,66,435,89,3750,4340,20870,192,3001,4621,0,7814,4400,0,0,4400,6924,590,8374,8656,0.37,59,17120,49
W,1980,7,7/15/1980,16500,26,71,368,47,3420,3906,20432,158,1200,4653,0,6011,4400,0,0,4400,6924,1959,8370,10021,0.29,51,17012,41
W,1980,7,7/16/1980,16500,29,56,356,51,3260,3723,20252,171,1200,4646,0,6017,4400,0,0,4400,6924,1770,8373,9835,0.29,51,16992,42
W,1980,7,7/17/1980,16900,32,40,355,73,3170,3638,20570,181,1200,4655,0,6036,4400,0,0,4400,7041,1783,8659,10134,0.28,51,17400,42
W,1980,7,7/18/1980,17400,34,45,370,62,3170,3647,21081,191,1374,4649,0,6214,4400,0,0,4400,7188,1761,9014,10467,0.29,50,17911,42
W,1980,7,7/19/1980,18300,33,38,341,76,3120,3575,21908,185,2069,4643,0,6897,4400,0,0,4400,7451,1269,9650,10611,0.31,52,18788,44
W,1980,7,7/20/1980,18600,29,56,342,73,3160,3631,22260,188,3477,4633,0,8298,4350,0,0,4350,7539,44,9872,9612,0.36,57,19100,50
W,1980,7,7/21/1980,18900,24,64,355,78,3090,3587,22511,195,2884,4643,0,7722,4350,0,0,4350,7627,665,10079,10439,0.33,54,19421,46
W,1980,7,7/22/1980,19000,22,67,336,93,2900,3396,22418,193,2390,4644,0,7227,4350,0,0,4350,7657,998,10147,10841,0.31,52,19518,44
W,1980,7,7/23/1980,18900,25,55,307,59,2740,3161,22086,198,2299,4637,0,7134,4350,0,0,4350,7627,826,10080,10602,0.31,52,19346,45
W,1980,7,7/24/1980,18800,23,39,285,55,2720,3099,21922,189,2091,4657,0,6937,4350,0,0,4350,7598,932,10007,10635,0.31,51,19202,45
W,1980,7,7/25/1980,18800,18,25,250,54,2540,2869,21687,180,1841,4677,0,6698,4300,0,0,4300,7598,974,10016,10689,0.3,51,19147,44
W,1980,7,7/26/1980,18800,18,28,258,62,2210,2558,21376,179,1500,4666,0,6345,4300,0,0,4300,7598,1016,10016,10731,0.29,50,19166,44
W,1980,7,7/27/1980,18900,20,14,283,83,2070,2450,21370,176,1404,4679,0,6259,4300,0,0,4300,7627,1023,10089,10811,0.28,49,19300,44
W,1980,7,7/28/1980,19000,16,1,295,90,2090,2476,21492,193,1390,4652,0,6235,4250,0,0,4250,7657,1135,10169,11007,0.28,49,19402,43
W,1980,7,7/29/1980,18400,17,1,277,65,1980,2323,20740,202,1594,4226,0,6022,4250,0,0,4250,7481,1020,9746,10468,0.28,50,18760,44
W,1980,7,7/30/1980,18600,21,1,280,50,1830,2161,20782,204,1560,4341,0,6105,4250,0,0,4250,7539,832,9892,10427,0.28,50,18952,45
W,1980,7,7/31/1980,17500,32,1,279,52,1810,2142,19674,207,1095,4624,0,5926,4200,0,0,4200,7217,703,9139,9548,0.29,51,17864,47
